item_id,participant_id,age,gender,first_language,other_languages,clinical_diagnoses,stimulus,response,accuracy
11,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouse,0
14,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,10,42,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,1
1,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,sottles,1
2,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandies,1
3,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,luties,1
10,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sunguses,1
11,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouses,1
14,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,11,37,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatos,1
1,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,Sottles,1
2,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,Nandies,1
3,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,Temons,1
4,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,Jaters,1
5,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,Flanets,1
6,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,pockets,0
7,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,luties,1
10,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sungus,0
11,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,shovels,0
12,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,Zous,0
14,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,computers,0
19,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormuli,0
25,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,12,54,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,0
1,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,Sottles,1
2,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,Nandies,1
3,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,Temons,1
4,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,Jaters,1
5,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,Flanets,1
6,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,Bockets,1
7,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,Capkins,1
8,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',Cigers,1
9,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,luties,1
10,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,Sungus',0
11,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,throvels,1
12,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouses,1
14,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,lucycles,1
20,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospital,0
22,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,waterlites,0
26,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,13,29,Female,English,Patwari urdu,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatos,1
1,14,53,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,Sottles,1
2,14,53,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,Nandies,1
3,14,53,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,Temons,1
4,14,53,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,Jaters,1
5,14,53,Male,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,Flanets,1
