"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt"
5,23,"puntura","BULICCHIRURA","VACEFALINA",1,"Incorrect",2153
5,24,"scarafaggio","MORCAVATTICO","BICCORERIANNO",2,"Incorrect",1646
5,25,"fischio","VORICIPANZIO","SCIOCOLTAZIO",2,"Correct",1336
5,26,"ginnasta","ATLETINATRICA","IRIBOLENZA",1,"Correct",1876
5,27,"manichino","POZZETALITO","TETRUCCIERICO",1,"Incorrect",1676
5,28,"macello","GRATTUGIENDOLO","BOVIACCAMENTO",2,"Correct",1875
5,29,"trionfo","TRAVINCIMENTO","FUMACOLIO",1,"Correct",1425
5,30,"cuscino","SDRASTELLO","GHIOTOSTALMENTO",1,"Correct",1543
5,31,"tabacco","FUMACOLIO","BAMAGOGO",1,"Correct",1485
5,32,"lampada","NUVOLTANZA","ILLUMITINA",2,"Correct",1261
5,33,"poltrona","DECOMODA","SOMMIRATOLA",2,"Incorrect",2093
5,34,"rinfresco","DÉPLIOTIO","BICCORERIANNO",2,"Correct",1224
5,35,"scodella","BONSCETTIA","FRITIENDOLA",1,"Incorrect",1142
5,36,"giocattolo","BAMBITORIO","CORTECNOLISMO",1,"Correct",1700
5,37,"pelliccia","BOVISELETTA","MORTUMAZITA",2,"Incorrect",1717
5,38,"bibita","BEVERCHIETTA","VACIDEMINA",1,"Correct",1390
5,39,"pasta","COTOLITELLA","MAAZELLARIA",2,"Incorrect",1472
5,40,"sciarpa","SEDINOCA","GIUBBIATOLA",2,"Correct",1113
5,41,"melma","AFFOGNITURA","PECCANNIA",1,"Correct",2242
5,42,"matita","BOVISELETTA","TOPISEGNATURA",2,"Correct",2709
5,43,"pentola","CUOCCELA","BEVERCHIETTA",1,"Correct",1901
5,44,"schiuma","VAPOGELLA","GUTONERTITA",1,"Correct",2748
5,45,"malaria","GIUBBIATOLA","VACIDEMINA",2,"Correct",1630
5,46,"abbondanza","NUTRONATEZZA","GUARIOGRANDOLA",2,"Incorrect",2904
5,47,"cucchiaio","LETTOLETTO","GRATTUGIENDOLO",1,"Incorrect",2365
5,48,"pettegolezzo","UFFAMALINALISMO","BUCCOLAIANDOLO",2,"Incorrect",1572
5,49,"patriota","ACUFEROIDIA","NASCOBILISTA",2,"Correct",1593
5,50,"statua","SOMMIRATOLA","SHAKESPEARIA",1,"Correct",1865
5,51,"faro","LUMITATRO","SDEGNATISMO",1,"Correct",1689
5,52,"gonna","TOPISEGNATURA","VESTICELLA",2,"Correct",1341
5,53,"gattino","UFFAMALINALISMO","BAIALININARLO",2,"Correct",1230
5,54,"serbatoio","POZZETALITO","SUPESCITOLO",1,"Correct",1590
5,55,"industria","TECNOLICENZA","SUONONELLA",2,"Incorrect",2251
5,56,"gelosia","GENAMORENZA","COTOLITELLA",2,"Incorrect",1639
5,57,"pianta","ERBACOLATURA","ATLETINATRICA",1,"Correct",947
5,58,"mucca","ILLUMINETTRIA","BOVACCIETTA",2,"Correct",1225
5,59,"collera","IRIBOLENZA","NUTRONATEZZA",1,"Correct",1252
5,60,"progresso","INFETOTERO","CORTECNOLISMO",1,"Incorrect",1764
5,61,"comodino","SPONATENTALISMO","LETTOLETTO",2,"Correct",1463
5,62,"feccia","DECOMODA","CAGOGNAZZA",2,"Correct",1201
5,63,"terrazzo","POSPICCIOLO","BOVIACCAMENTO",2,"Incorrect",1162
5,64,"orchestra","ILLUMITINA","MAAZELLARIA",1,"Incorrect",1761
5,65,"padella","BOVACCIETTA","CUOCETTOLA",2,"Correct",1352
5,66,"attrezzo","PESCHETTORIO","AMANIMARISMO",1,"Correct",1429
5,67,"agonia","NASCOBILISTA","MORTUMAZITA",2,"Correct",1597
5,68,"fascino","NEBBALLIANTO","AMAGGIOSCO",1,"Incorrect",1630
5,69,"caramella","TIELATILLINA","CAGOGNAZZA",2,"Incorrect",1092
5,70,"squalo","TETRUCCIERICO","SUPESCITOLO",1,"Incorrect",1526
5,71,"idolo","BAMAGOGO","UCCIDALOSAMENTO",1,"Correct",2208
5,72,"cesto","BUCCOLAIANDOLO","AMAGGIOSCO",2,"Incorrect",2304
5,73,"credenza","BONSCETTIA","TECNOLICENZA",2,"Incorrect",2535
5,74,"crepuscolo","NEBBALLIANTO","GROTOPSIANDOLO",2,"Incorrect",1127
5,75,"lampadina","TAPOSTOIONA","ILLUMINETTRIA",2,"Correct",2798
5,76,"incentivo","BAIALININARLO","VORICIPANZIO",2,"Correct",2052
5,77,"dentista","GENAMORENZA","BULICCHIRURA",1,"Incorrect",2135
5,78,"emicrania","CUOCCELA","ACUFEROIDIA",2,"Correct",3175
5,79,"commedia","BOVETRITOLA","SHAKESPEARIA",2,"Correct",1396
5,80,"disprezzo","POSPICCIOLO","SDEGNATISMO",2,"Correct",1115
5,81,"capezzolo","BACINGINEO","SDRASTELLO",1,"Correct",1212
6,1,"risata","GUTONERTITA","MORTUMAZITA",1,"Correct",14848
6,2,"pelliccia","BOVISELETTA","NASCOBILISTA",1,"Correct",14370
6,3,"padella","VACEFALINA","CUOCETTOLA",2,"Correct",5813
6,4,"pentola","BOVETRITOLA","CUOCCELA",2,"Correct",7197
6,5,"tromba","CUOCCELA","SUONONELLA",2,"Correct",4420
6,6,"cuscino","SCIOCOLTAZIO","SDRASTELLO",2,"Correct",4924
6,7,"lampada","COTOLITELLA","ILLUMITINA",2,"Correct",3324
6,8,"lampadina","VACIDEMINA","ILLUMINETTRIA",2,"Correct",3234
6,9,"agonia","MORTUMAZITA","CAGOGNAZZA",1,"Correct",4939
6,10,"gonna","ILLUMINETTRIA","VESTICELLA",2,"Correct",3519
6,11,"caramella","TIELATILLINA","MAAZELLARIA",1,"Correct",4796
6,12,"statua","SOMMIRATOLA","TIELATILLINA",1,"Correct",13150
6,13,"melma","ATLETINATRICA","AFFOGNITURA",2,"Correct",5373
6,14,"fascino","AMAGGIOSCO","CORTECNOLISMO",1,"Correct",7741
6,15,"poltrona","BONSCETTIA","DECOMODA",2,"Correct",5148
6,16,"manichino","BUCCOLAIANDOLO","TETRUCCIERICO",1,"Incorrect",7890
6,17,"cranio","GROTOPSIANDOLO","UFFAMALINALISMO",1,"Correct",10821
6,18,"mensola","TAPOSTOIONA","BULICCHIRURA",1,"Correct",11225
6,19,"feccia","SHAKESPEARIA","CAGOGNAZZA",2,"Correct",4998
6,20,"ginnasta","ATLETINATRICA","VAPOGELLA",1,"Correct",5041
6,21,"bara","BEVERCHIETTA","SEPOLLAIA",2,"Correct",4736
6,22,"mucca","BOVACCIETTA","ILLUMITINA",1,"Correct",3094
6,23,"lussuria","PECCANNIA","NUVOLTANZA",1,"Correct",2994
6,24,"macello","AMANIMARISMO","BOVIACCAMENTO",2,"Correct",7342
6,25,"gelosia","GENAMORENZA","AFFOGNITURA",1,"Correct",4664
6,26,"idolo","BAMAGOGO","NIDORMIENDOLO",2,"Incorrect",12448
6,27,"orchestra","BOVACCIETTA","MAAZELLARIA",2,"Correct",6395
6,28,"matita","ACUFEROIDIA","TOPISEGNATURA",2,"Correct",5370
6,29,"giocattolo","SPONATENTALISMO","BAMBITORIO",2,"Correct",4019
6,30,"schiuma","VAPOGELLA","NUTRONATEZZA",2,"Incorrect",7550
6,31,"puntura","VACEFALINA","FRITIENDOLA",2,"Incorrect",4446
6,32,"commedia","GUTONERTITA","SHAKESPEARIA",2,"Correct",4546
6,33,"terrazzo","POSPICCIOLO","LETTOLETTO",1,"Correct",5172
6,34,"incentivo","TETRUCCIERICO","VORICIPANZIO",1,"Incorrect",4623
6,35,"fungo","BICCORERIANNO","GHIOTOSTALMENTO",1,"Incorrect",8140
6,36,"fischio","SCIOCOLTAZIO","GROTOPSIANDOLO",1,"Correct",5991
6,37,"stampo","SPONATENTALISMO","OFFENDANTOSO",1,"Correct",11413
6,38,"pasta","COTOLITELLA","TOPISEGNATURA",1,"Correct",4357
6,39,"malaria","VACIDEMINA","IRIBOLENZA",1,"Correct",5865
6,40,"trionfo","TRAVINCIMENTO","DÉPLIOTIO",1,"Correct",3041
6,41,"violino","SUONANELLO","MORCAVATTICO",1,"Correct",3981
6,42,"sciarpa","SEPOLLAIA","GIUBBIATOLA",2,"Correct",3442
6,43,"capezzolo","BACINGINEO","TRAVINCIMENTO",1,"Correct",4532
6,44,"cucchiaio","GRATTUGIENDOLO","POSPICCIOLO",2,"Incorrect",15678
6,45,"attrezzo","PESCHETTORIO","GRATTUGIENDOLO",2,"Incorrect",6600
6,46,"sentimento","SDEGNATISMO","AMANIMARISMO",2,"Correct",2236
6,47,"pervertito","BRUFFEMIANDOLO","MAFIDAMATO",2,"Incorrect",2457
6,48,"panca","SEDINOCA","GENAMORENZA",1,"Correct",2955
6,49,"carcassa","SEDINOCA","BOVETRITOLA",1,"Incorrect",4527
6,50,"scarafaggio","MORCAVATTICO","BACINGINEO",2,"Incorrect",3443
6,51,"patriota","VESTICELLA","NASCOBILISTA",2,"Correct",5746
6,52,"squalo","SUPESCITOLO","BAIALININARLO",1,"Correct",4704
6,53,"faro","FUMACOLIO","LUMITATRO",2,"Correct",5425
6,54,"insetto","NIDORMIENDOLO","AMAGGIOSCO",1,"Correct",4646
6,55,"scodella","TAPOSTOIONA","FRITIENDOLA",2,"Correct",3824
6,56,"brezza","NUVOLTANZA","CUOCETTOLA",1,"Correct",3446
6,57,"bibita","BEVERCHIETTA","SOMMIRATOLA",1,"Correct",1643
6,58,"comodino","LETTOLETTO","NEBBALLIANTO",1,"Correct",9229
6,59,"pentito","POZZETALITO","MAFIDAMATO",1,"Incorrect",5580
6,60,"dentista","BOVISELETTA","BULICCHIRURA",2,"Correct",7088
6,61,"pianta","TECNOLICENZA","ERBACOLATURA",2,"Correct",3846
6,62,"vaiolo","INFETOTERO","BOVIACCAMENTO",1,"Correct",2559
6,64,"pettegolezzo","BAMAGOGO","UFFAMALINALISMO",1,"Incorrect",6029
6,65,"insulto","SDRASTELLO","OFFENDANTOSO",2,"Correct",2330
6,66,"serbatoio","VORICIPANZIO","POZZETALITO",2,"Correct",4843
6,67,"abbondanza","SUONONELLA","NUTRONATEZZA",2,"Correct",2483
6,68,"benda","GUARIOGRANDOLA","DECOMODA",1,"Correct",2401
6,69,"gattino","BAIALININARLO","UCCIDALOSAMENTO",1,"Correct",5073
6,70,"emicrania","ACUFEROIDIA","GUARIOGRANDOLA",1,"Correct",2559
6,71,"opuscolo","DÉPLIOTIO","PESCHETTORIO",1,"Correct",1927
6,72,"disprezzo","INFETOTERO","SDEGNATISMO",2,"Correct",2888
6,73,"progresso","GHIOTOSTALMENTO","CORTECNOLISMO",2,"Correct",8276
6,74,"credenza","BONSCETTIA","ERBACOLATURA",1,"Correct",3409
6,75,"massacro","LUMITATRO","UCCIDALOSAMENTO",2,"Correct",1875
6,76,"collera","GIUBBIATOLA","IRIBOLENZA",2,"Correct",3417
6,77,"tabacco","FUMACOLIO","BRUFFEMIANDOLO",1,"Correct",1663
6,78,"allergia","PECCANNIA","TINFETIOLIA",2,"Correct",3180
6,79,"rinfresco","BICCORERIANNO","BAMBITORIO",1,"Correct",3042
6,80,"cesto","BUCCOLAIANDOLO","SUPESCITOLO",2,"Incorrect",3298
6,81,"industria","TECNOLICENZA","TINFETIOLIA",1,"Correct",1834
7,1,"macello","BOVIACCAMENTO","PESCHETTORIO",1,"Correct",13215
7,2,"stampo","AMAGGIOSCO","SPONATENTALISMO",1,"Incorrect",8639
7,3,"emicrania","ACUFEROIDIA","BOVACCIETTA",1,"Correct",9970
7,4,"mucca","VAPOGELLA","BOVACCIETTA",2,"Correct",5948
7,5,"pelliccia","BOVISELETTA","IRIBOLENZA",1,"Correct",5086
7,6,"pentola","ATLETINATRICA","CUOCCELA",2,"Correct",4099
7,7,"sciarpa","GIUBBIATOLA","BEVERCHIETTA",1,"Correct",5842
7,8,"massacro","SDRASTELLO","UCCIDALOSAMENTO",1,"Incorrect",6172
7,9,"insetto","POZZETALITO","NIDORMIENDOLO",2,"Correct",8740
7,10,"scodella","FRITIENDOLA","SEPOLLAIA",1,"Correct",7405
7,11,"patriota","BONSCETTIA","NASCOBILISTA",2,"Correct",3693
7,12,"schiuma","VAPOGELLA","ERBACOLATURA",1,"Correct",5796
7,13,"dentista","BULICCHIRURA","CAGOGNAZZA",1,"Correct",9052
7,14,"opuscolo","NEBBALLIANTO","DÉPLIOTIO",1,"Incorrect",7058
7,15,"malaria","VACIDEMINA","TAPOSTOIONA",1,"Correct",14299
7,16,"insulto","OFFENDANTOSO","TRAVINCIMENTO",2,"Incorrect",7610
7,17,"disprezzo","SDEGNATISMO","INFETOTERO",1,"Correct",3463
7,18,"lussuria","PECCANNIA","GUTONERTITA",1,"Correct",3449
7,19,"credenza","NUVOLTANZA","BONSCETTIA",2,"Correct",8553
7,20,"orchestra","MAAZELLARIA","SOMMIRATOLA",2,"Incorrect",3808
7,21,"tabacco","FUMACOLIO","POSPICCIOLO",1,"Correct",9021
7,22,"poltrona","DECOMODA","SUONONELLA",1,"Correct",4783
7,23,"pentito","MAFIDAMATO","NIDORMIENDOLO",1,"Correct",5239
7,24,"violino","BUCCOLAIANDOLO","SUONANELLO",2,"Correct",5859
7,25,"sentimento","SUONANELLO","AMANIMARISMO",2,"Correct",6396
7,26,"tromba","COTOLITELLA","SUONONELLA",2,"Correct",11008
7,27,"carcassa","BOVETRITOLA","PECCANNIA",1,"Correct",5647
7,28,"pianta","ERBACOLATURA","GIUBBIATOLA",1,"Correct",2475
7,29,"bibita","BEVERCHIETTA","MAAZELLARIA",1,"Correct",2628
7,30,"pasta","SHAKESPEARIA","COTOLITELLA",2,"Correct",3391
7,31,"pervertito","OFFENDANTOSO","BRUFFEMIANDOLO",2,"Correct",13651
7,32,"matita","TOPISEGNATURA","TIELATILLINA",1,"Correct",3411
7,33,"risata","GUTONERTITA","BULICCHIRURA",2,"Incorrect",3787
7,34,"puntura","VACEFALINA","NUTRONATEZZA",1,"Correct",4509
7,35,"cranio","GROTOPSIANDOLO","BRUFFEMIANDOLO",1,"Correct",6295
7,36,"progresso","CORTECNOLISMO","GROTOPSIANDOLO",1,"Correct",8057
7,37,"fascino","SPONATENTALISMO","AMAGGIOSCO",2,"Correct",16156
7,38,"faro","AMANIMARISMO","LUMITATRO",2,"Correct",5497
7,39,"cucchiaio","GRATTUGIENDOLO","BOVIACCAMENTO",1,"Correct",5649
7,40,"cuscino","SDRASTELLO","UCCIDALOSAMENTO",1,"Correct",4091
7,41,"lampadina","ACUFEROIDIA","ILLUMINETTRIA",2,"Correct",4699
7,42,"gattino","BAIALININARLO","SDEGNATISMO",1,"Correct",6056
7,43,"bara","SEPOLLAIA","FRITIENDOLA",1,"Correct",5329
7,44,"gelosia","GENAMORENZA","CUOCETTOLA",1,"Correct",8611
7,45,"attrezzo","PESCHETTORIO","BICCORERIANNO",1,"Correct",11036
7,46,"trionfo","TRAVINCIMENTO","SUPESCITOLO",1,"Correct",5032
7,47,"brezza","ILLUMINETTRIA","NUVOLTANZA",2,"Correct",2608
7,49,"feccia","CAGOGNAZZA","VACIDEMINA",1,"Correct",4448
7,50,"abbondanza","MORTUMAZITA","NUTRONATEZZA",2,"Correct",6252
7,51,"incentivo","UFFAMALINALISMO","VORICIPANZIO",2,"Correct",6146
7,52,"industria","AFFOGNITURA","TECNOLICENZA",2,"Correct",3069
7,53,"gonna","TINFETIOLIA","VESTICELLA",2,"Correct",4829
7,54,"capezzolo","FUMACOLIO","BACINGINEO",2,"Correct",6434
7,55,"vaiolo","DÉPLIOTIO","INFETOTERO",2,"Correct",3522
7,56,"fischio","SCIOCOLTAZIO","BAIALININARLO",1,"Correct",5281
7,57,"statua","ILLUMITINA","SOMMIRATOLA",2,"Correct",3839
7,58,"crepuscolo","NEBBALLIANTO","LUMITATRO",1,"Correct",3915
7,59,"cesto","BUCCOLAIANDOLO","MORCAVATTICO",1,"Correct",5862
7,60,"benda","NASCOBILISTA","GUARIOGRANDOLA",2,"Correct",5378
7,61,"ginnasta","GUARIOGRANDOLA","ATLETINATRICA",2,"Correct",4273
7,62,"manichino","VORICIPANZIO","TETRUCCIERICO",1,"Incorrect",9047
7,63,"squalo","SUPESCITOLO","BAMBITORIO",1,"Correct",8385
7,64,"melma","TOPISEGNATURA","AFFOGNITURA",2,"Correct",6297
7,65,"comodino","LETTOLETTO","BACINGINEO",1,"Correct",4640
7,66,"lampada","DECOMODA","ILLUMITINA",2,"Correct",5151
7,67,"idolo","CORTECNOLISMO","BAMAGOGO",2,"Correct",4680
7,68,"collera","IRIBOLENZA","SEDINOCA",1,"Correct",3664
7,69,"mensola","TAPOSTOIONA","BOVISELETTA",2,"Incorrect",8278
7,70,"scarafaggio","MORCAVATTICO","GHIOTOSTALMENTO",1,"Correct",6726
7,71,"commedia","TECNOLICENZA","SHAKESPEARIA",2,"Correct",3233
7,72,"terrazzo","POSPICCIOLO","TETRUCCIERICO",2,"Incorrect",4662
7,73,"padella","VESTICELLA","CUOCETTOLA",2,"Correct",6523
7,74,"pettegolezzo","UFFAMALINALISMO","SCIOCOLTAZIO",1,"Correct",7624
7,75,"rinfresco","BICCORERIANNO","LETTOLETTO",1,"Correct",4562
7,76,"allergia","TINFETIOLIA","GENAMORENZA",1,"Correct",6600
7,77,"fungo","MAFIDAMATO","GHIOTOSTALMENTO",1,"Incorrect",8345
7,78,"giocattolo","BAMAGOGO","BAMBITORIO",2,"Correct",3704
7,79,"caramella","TIELATILLINA","VACEFALINA",1,"Correct",3473
7,80,"agonia","CUOCCELA","MORTUMAZITA",2,"Correct",2494
7,81,"panca","BOVETRITOLA","SEDINOCA",2,"Correct",2914
8,1,"cranio","GHIOTOSTALMENTO","GROTOPSIANDOLO",1,"Incorrect",6792
8,2,"bibita","BEVERCHIETTA","NUTRONATEZZA",1,"Correct",2693
8,3,"poltrona","BEVERCHIETTA","DECOMODA",2,"Correct",1558
8,4,"attrezzo","LUMITATRO","PESCHETTORIO",2,"Correct",3433
8,5,"ginnasta","ATLETINATRICA","CUOCETTOLA",1,"Correct",1055
8,6,"carcassa","BOVETRITOLA","SEPOLLAIA",1,"Correct",2007
8,7,"gattino","POZZETALITO","BAIALININARLO",1,"Incorrect",2666
8,8,"lampadina","ILLUMINETTRIA","IRIBOLENZA",1,"Correct",1044
8,9,"tromba","BOVACCIETTA","SUONONELLA",2,"Correct",1162
8,10,"insetto","BUCCOLAIANDOLO","NIDORMIENDOLO",2,"Correct",3745
8,11,"panca","SEDINOCA","MAAZELLARIA",1,"Correct",930
8,12,"puntura","VACEFALINA","TIELATILLINA",2,"Incorrect",2301
8,13,"padella","NUVOLTANZA","CUOCETTOLA",2,"Correct",1260
8,14,"brezza","GUTONERTITA","NUVOLTANZA",2,"Correct",1729
8,15,"pentola","TECNOLICENZA","CUOCCELA",2,"Correct",1270
8,16,"incentivo","SPONATENTALISMO","VORICIPANZIO",1,"Incorrect",2711
8,17,"agonia","MORTUMAZITA","BOVETRITOLA",2,"Incorrect",1051
8,18,"capezzolo","DÉPLIOTIO","BACINGINEO",1,"Incorrect",1447
8,19,"vaiolo","BAIALININARLO","INFETOTERO",2,"Correct",1331
8,20,"pianta","MORTUMAZITA","ERBACOLATURA",2,"Correct",1289
8,21,"violino","SUONANELLO","INFETOTERO",1,"Correct",847
8,22,"lussuria","PECCANNIA","BONSCETTIA",1,"Correct",1490
8,23,"gelosia","GENAMORENZA","VACEFALINA",1,"Correct",1445
8,24,"credenza","BONSCETTIA","SHAKESPEARIA",2,"Incorrect",3853
8,25,"sentimento","AMANIMARISMO","NIDORMIENDOLO",1,"Correct",3029
8,26,"manichino","TETRUCCIERICO","GRATTUGIENDOLO",1,"Correct",2089
8,27,"scodella","FRITIENDOLA","BOVISELETTA",1,"Correct",1211
8,28,"benda","NASCOBILISTA","GUARIOGRANDOLA",2,"Correct",2197
8,29,"opuscolo","TETRUCCIERICO","DÉPLIOTIO",2,"Correct",1395
8,30,"orchestra","MAAZELLARIA","SUONONELLA",2,"Incorrect",1145
8,31,"scarafaggio","LETTOLETTO","MORCAVATTICO",2,"Correct",1748
8,32,"mucca","COTOLITELLA","BOVACCIETTA",2,"Correct",1200
8,33,"pentito","BAMBITORIO","MAFIDAMATO",2,"Correct",1048
8,34,"malaria","VACIDEMINA","ERBACOLATURA",1,"Correct",857
8,35,"bara","TOPISEGNATURA","SEPOLLAIA",2,"Correct",1015
8,36,"matita","TOPISEGNATURA","AFFOGNITURA",1,"Correct",1386
8,37,"pelliccia","BOVISELETTA","GUARIOGRANDOLA",1,"Correct",1698
8,38,"patriota","TINFETIOLIA","NASCOBILISTA",2,"Correct",1282
8,39,"commedia","SEDINOCA","SHAKESPEARIA",2,"Correct",1241
8,40,"faro","LUMITATRO","GROTOPSIANDOLO",1,"Correct",800
8,41,"serbatoio","POZZETALITO","FUMACOLIO",1,"Correct",1116
8,42,"tabacco","BRUFFEMIANDOLO","FUMACOLIO",2,"Correct",1092
8,43,"crepuscolo","BACINGINEO","NEBBALLIANTO",2,"Correct",1112
8,44,"stampo","AMANIMARISMO","SPONATENTALISMO",2,"Correct",1236
8,45,"cuscino","SDRASTELLO","NEBBALLIANTO",1,"Correct",1316
8,46,"squalo","SUPESCITOLO","BICCORERIANNO",2,"Incorrect",2324
8,47,"statua","PECCANNIA","SOMMIRATOLA",2,"Correct",1343
8,48,"sciarpa","GIUBBIATOLA","ATLETINATRICA",1,"Correct",2281
8,49,"caramella","TIELATILLINA","ILLUMINETTRIA",2,"Incorrect",1145
8,50,"pettegolezzo","AMAGGIOSCO","UFFAMALINALISMO",1,"Incorrect",2769
8,51,"progresso","CORTECNOLISMO","MORCAVATTICO",1,"Correct",3170
8,52,"lampada","VESTICELLA","ILLUMITINA",2,"Correct",845
8,53,"trionfo","SDRASTELLO","TRAVINCIMENTO",2,"Correct",975
8,54,"emicrania","ACUFEROIDIA","FRITIENDOLA",1,"Correct",1617
8,55,"pasta","GIUBBIATOLA","COTOLITELLA",2,"Correct",1981
8,56,"idolo","UCCIDALOSAMENTO","BAMAGOGO",2,"Correct",1260
8,57,"dentista","VACIDEMINA","BULICCHIRURA",1,"Incorrect",3145
8,58,"melma","SOMMIRATOLA","AFFOGNITURA",2,"Correct",2280
8,59,"fascino","AMAGGIOSCO","SCIOCOLTAZIO",1,"Correct",1156
8,60,"fischio","SUPESCITOLO","SCIOCOLTAZIO",2,"Correct",2219
8,61,"gonna","VESTICELLA","ACUFEROIDIA",1,"Correct",861
8,62,"mensola","TAPOSTOIONA","CUOCCELA",1,"Correct",1827
8,63,"risata","GUTONERTITA","DECOMODA",1,"Correct",2370
8,64,"feccia","BULICCHIRURA","CAGOGNAZZA",2,"Correct",1269
8,65,"fungo","OFFENDANTOSO","GHIOTOSTALMENTO",1,"Incorrect",2127
8,66,"collera","TAPOSTOIONA","IRIBOLENZA",2,"Correct",1322
8,67,"cucchiaio","GRATTUGIENDOLO","VORICIPANZIO",2,"Incorrect",1286
8,68,"rinfresco","BICCORERIANNO","MAFIDAMATO",1,"Correct",1532
8,69,"macello","UFFAMALINALISMO","BOVIACCAMENTO",2,"Correct",1513
8,70,"pervertito","BAMAGOGO","BRUFFEMIANDOLO",2,"Correct",1504
8,71,"industria","TECNOLICENZA","CAGOGNAZZA",1,"Correct",2090
8,72,"terrazzo","POSPICCIOLO","BOVIACCAMENTO",1,"Correct",1323
8,73,"schiuma","VAPOGELLA","GENAMORENZA",1,"Correct",1313
8,74,"cesto","BUCCOLAIANDOLO","SDEGNATISMO",2,"Incorrect",2063
8,75,"massacro","UCCIDALOSAMENTO","TRAVINCIMENTO",1,"Correct",1125
8,76,"allergia","TINFETIOLIA","VAPOGELLA",1,"Correct",2041
8,77,"disprezzo","POSPICCIOLO","SDEGNATISMO",2,"Correct",1319
8,78,"abbondanza","ILLUMITINA","NUTRONATEZZA",2,"Correct",1293
8,79,"comodino","LETTOLETTO","SUONANELLO",1,"Correct",3479
8,80,"insulto","OFFENDANTOSO","CORTECNOLISMO",1,"Correct",897
8,81,"giocattolo","PESCHETTORIO","BAMBITORIO",2,"Correct",1392
9,1,"matita","TOPISEGNATURA","ERBACOLATURA",1,"Correct",7101
9,2,"fascino","AMAGGIOSCO","SUPESCITOLO",1,"Correct",2079
9,3,"bibita","BOVACCIETTA","BEVERCHIETTA",2,"Correct",1653
9,4,"tabacco","FUMACOLIO","TRAVINCIMENTO",1,"Correct",1867
9,5,"stampo","GROTOPSIANDOLO","SPONATENTALISMO",1,"Incorrect",3443
9,6,"squalo","SUPESCITOLO","NIDORMIENDOLO",1,"Correct",2206
9,7,"opuscolo","DÉPLIOTIO","CORTECNOLISMO",1,"Correct",2559
9,8,"mensola","TAPOSTOIONA","VACIDEMINA",1,"Correct",4140
9,9,"melma","TECNOLICENZA","AFFOGNITURA",2,"Correct",1757
9,10,"idolo","PESCHETTORIO","BAMAGOGO",2,"Correct",2026
9,11,"giocattolo","MAFIDAMATO","BAMBITORIO",2,"Correct",1199
9,12,"brezza","SEPOLLAIA","NUVOLTANZA",2,"Correct",1339
9,13,"cucchiaio","GRATTUGIENDOLO","SCIOCOLTAZIO",2,"Incorrect",1929
9,14,"ginnasta","ACUFEROIDIA","ATLETINATRICA",2,"Correct",1767
9,15,"pervertito","BRUFFEMIANDOLO","NEBBALLIANTO",1,"Correct",2621
9,16,"allergia","NUTRONATEZZA","TINFETIOLIA",2,"Correct",2561
9,17,"schiuma","VAPOGELLA","VACEFALINA",1,"Correct",2335
9,18,"comodino","LETTOLETTO","BAIALININARLO",1,"Correct",2452
9,19,"risata","GUTONERTITA","BULICCHIRURA",1,"Correct",7853
9,20,"capezzolo","BACINGINEO","LETTOLETTO",1,"Correct",2535
9,21,"emicrania","MORTUMAZITA","ACUFEROIDIA",2,"Correct",2907
9,22,"cesto","TETRUCCIERICO","BUCCOLAIANDOLO",1,"Incorrect",1615
9,23,"manichino","TETRUCCIERICO","VORICIPANZIO",1,"Correct",2985
9,24,"incentivo","VORICIPANZIO","UCCIDALOSAMENTO",1,"Correct",2693
9,25,"crepuscolo","SDEGNATISMO","NEBBALLIANTO",2,"Correct",2179
9,26,"sciarpa","GIUBBIATOLA","FRITIENDOLA",1,"Correct",8441
9,27,"mucca","BOVACCIETTA","BONSCETTIA",1,"Correct",4021
9,28,"vaiolo","INFETOTERO","GRATTUGIENDOLO",1,"Correct",11374
9,29,"insetto","NIDORMIENDOLO","OFFENDANTOSO",1,"Correct",6612
9,30,"trionfo","BRUFFEMIANDOLO","TRAVINCIMENTO",2,"Correct",3909
9,31,"orchestra","MAAZELLARIA","PECCANNIA",1,"Correct",1894
9,32,"agonia","MORTUMAZITA","COTOLITELLA",1,"Correct",2896
9,33,"statua","BOVISELETTA","SOMMIRATOLA",1,"Incorrect",2880
9,34,"lampadina","GUARIOGRANDOLA","ILLUMINETTRIA",2,"Correct",2746
9,35,"violino","SUONANELLO","GHIOTOSTALMENTO",1,"Correct",3902
9,36,"industria","NASCOBILISTA","TECNOLICENZA",2,"Correct",1865
9,37,"cranio","GROTOPSIANDOLO","SUONANELLO",1,"Correct",1875
9,38,"patriota","TINFETIOLIA","NASCOBILISTA",1,"Incorrect",2455
9,39,"scarafaggio","SPONATENTALISMO","MORCAVATTICO",2,"Correct",3186
9,40,"abbondanza","NUTRONATEZZA","DECOMODA",1,"Correct",3029
9,41,"dentista","GIUBBIATOLA","BULICCHIRURA",2,"Correct",3998
9,42,"progresso","CORTECNOLISMO","AMAGGIOSCO",1,"Correct",2817
9,43,"gelosia","GUTONERTITA","GENAMORENZA",1,"Incorrect",3814
9,44,"carcassa","BOVETRITOLA","CAGOGNAZZA",2,"Incorrect",3857
9,45,"disprezzo","SDEGNATISMO","POZZETALITO",1,"Correct",3351
9,46,"gattino","UFFAMALINALISMO","BAIALININARLO",1,"Incorrect",2655
